x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.6622077822685242,0.7436237931251526,1.9389940320024834e-08,0.6183322072029114,0.7180206775665283,-0.010776277631521225,0.5848960876464844,0.6722361445426941,-0.015238134190440178,0.5616280436515808,0.6302419900894165,-0.02069508284330368,0.5400410294532776,0.6005701422691345,-0.02578212134540081,0.5990509390830994,0.5957691073417664,0.0034821133594959974,0.5799520611763,0.539166271686554,-0.006113963667303324,0.5707683563232422,0.5037327408790588,-0.016701800748705864,0.5649202466011047,0.47197070717811584,-0.024983035400509834,0.6217356324195862,0.5833074450492859,-5.709205288439989e-05,0.6042453646659851,0.5202388763427734,-0.008037013933062553,0.5947268009185791,0.4806872010231018,-0.0179428793489933,0.5887393355369568,0.447418749332428,-0.025860527530312538,0.6467196345329285,0.583095371723175,-0.006610245443880558,0.6338154077529907,0.5237053632736206,-0.015002479776740074,0.6258183717727661,0.4850567877292633,-0.02267305552959442,0.6199077367782593,0.4535433053970337,-0.028481606394052505,0.6745626926422119,0.5916126370429993,-0.014890321530401707,0.6752661466598511,0.5447987914085388,-0.020377958193421364,0.6752995252609253,0.514462947845459,-0.023177646100521088,0.6756216287612915,0.4876749813556671,-0.025733888149261475,HELLO
0.6635627746582031,0.73798668384552,2.1231073787930654e-07,0.6201865673065186,0.7159949541091919,-0.012249414809048176,0.5863819122314453,0.6707857251167297,-0.01764303259551525,0.5641326308250427,0.628960371017456,-0.02335955947637558,0.5408391952514648,0.5993052124977112,-0.028684942051768303,0.5974791646003723,0.5966599583625793,-0.00148567627184093,0.5789660811424255,0.5394870042800903,-0.013737032189965248,0.5703523755073547,0.5050013065338135,-0.02526615932583809,0.5651341080665588,0.4732370376586914,-0.0336732380092144,0.6205500960350037,0.5845284461975098,-0.005297633353620768,0.6033048629760742,0.5209513902664185,-0.015146428719162941,0.5948032140731812,0.4809991717338562,-0.025432303547859192,0.588833749294281,0.4457801878452301,-0.03293861821293831,0.646348237991333,0.583902895450592,-0.012077134102582932,0.6328708529472351,0.5234711766242981,-0.022690344601869583,0.6255806088447571,0.4851505756378174,-0.02975599840283394,0.6194285154342651,0.45123231410980225,-0.03485924005508423,0.6750907897949219,0.5931254625320435,-0.02052995003759861,0.6732581853866577,0.5484286546707153,-0.029555490240454674,0.6724076271057129,0.5188369154930115,-0.0326060988008976,0.6714932322502136,0.49156248569488525,-0.034599997103214264,HELLO
0.6619313955307007,0.7048056125640869,2.484598269347771e-07,0.618091881275177,0.6851556301116943,-0.011466549709439278,0.5842235088348389,0.6432048678398132,-0.01660541445016861,0.5621879696846008,0.6044929623603821,-0.02193942479789257,0.5409388542175293,0.5777671933174133,-0.02698501944541931,0.5977702140808105,0.5704064965248108,-0.0026823002845048904,0.578324556350708,0.5161725878715515,-0.01387211587280035,0.5700438618659973,0.48252829909324646,-0.024414416402578354,0.5655092597007751,0.4519878029823303,-0.03198760375380516,0.6202138066291809,0.5586727857589722,-0.006036653649061918,0.6038834452629089,0.4971832036972046,-0.014730175957083702,0.5955715179443359,0.4598146677017212,-0.024000177159905434,0.5898508429527283,0.42656517028808594,-0.030864106491208076,0.6443557739257812,0.5570767521858215,-0.012018551118671894,0.6327539682388306,0.4992426931858063,-0.021081043407320976,0.6244550347328186,0.4642171263694763,-0.027086589485406876,0.6175265908241272,0.433024525642395,-0.03159143403172493,0.6715269088745117,0.5641270875930786,-0.019623180851340294,0.6721712946891785,0.5184324979782104,-0.027074914425611496,0.6720669269561768,0.48856234550476074,-0.029375404119491577,0.6709681749343872,0.46144118905067444,-0.03090665303170681,HELLO
0.6606284379959106,0.7027806043624878,2.1316971299256693e-07,0.6181175112724304,0.6824584603309631,-0.011108407750725746,0.5845438838005066,0.6418727040290833,-0.016140762716531754,0.5614727139472961,0.605463981628418,-0.021586401388049126,0.5389539003372192,0.5812909603118896,-0.026917630806565285,0.5988864898681641,0.5709941387176514,-0.0026607688050717115,0.5793215036392212,0.5171000957489014,-0.014709889888763428,0.5700334310531616,0.4835417866706848,-0.025851158425211906,0.5644047260284424,0.4523624777793884,-0.03391006588935852,0.6205196976661682,0.5593873858451843,-0.006757724564522505,0.6036158204078674,0.49919018149375916,-0.01657838001847267,0.595100462436676,0.4604977071285248,-0.026390358805656433,0.5890519618988037,0.4257078766822815,-0.03358570858836174,0.6442265510559082,0.5578600168228149,-0.013565494678914547,0.6320589780807495,0.5001163482666016,-0.024083590134978294,0.6246609687805176,0.4636378884315491,-0.030829062685370445,0.6180591583251953,0.4311069846153259,-0.035550959408283234,0.6708642244338989,0.5649781823158264,-0.021912191063165665,0.6706088185310364,0.5186945199966431,-0.030543457716703415,0.6705078482627869,0.48843684792518616,-0.0333743542432785,0.6694768667221069,0.4607343077659607,-0.03523162379860878,HELLO
0.6596238613128662,0.6852578520774841,2.4800510800560005e-07,0.6166387796401978,0.6649221181869507,-0.010214388370513916,0.5860782265663147,0.6247104406356812,-0.014995066449046135,0.5652056932449341,0.5882756114006042,-0.020159011706709862,0.5439156889915466,0.5638353824615479,-0.02498437464237213,0.5995222330093384,0.5551531910896301,-0.00178620801307261,0.5810670256614685,0.49993717670440674,-0.012112255208194256,0.5716016888618469,0.4658503830432892,-0.021884547546505928,0.5652430057525635,0.4357770085334778,-0.028728626668453217,0.6207406520843506,0.5445916056632996,-0.005214113742113113,0.6044549345970154,0.4822922348976135,-0.013133998028934002,0.5951719880104065,0.44406765699386597,-0.02169920690357685,0.5879117250442505,0.4120197296142578,-0.027826599776744843,0.6442757844924927,0.54287189245224,-0.011019718833267689,0.6318226456642151,0.48503535985946655,-0.019364647567272186,0.623490571975708,0.44970351457595825,-0.024988556280732155,0.6162067651748657,0.4203629195690155,-0.028860241174697876,0.6709539890289307,0.5485419631004333,-0.018295474350452423,0.6713125705718994,0.5008562207221985,-0.024866029620170593,0.6713229417800903,0.47077521681785583,-0.02653401531279087,0.6702794432640076,0.445075124502182,-0.027374936267733574,HELLO
0.6597179174423218,0.685366690158844,2.047367502200359e-07,0.617207944393158,0.6652088165283203,-0.009667993523180485,0.5853983163833618,0.6264484524726868,-0.013885431922972202,0.5648133754730225,0.5897365212440491,-0.018698876723647118,0.5438256859779358,0.5654269456863403,-0.023269666358828545,0.5994693040847778,0.5539603233337402,0.00012420164421200752,0.5803844928741455,0.500280499458313,-0.01006354857236147,0.5706137418746948,0.4672776460647583,-0.02017977088689804,0.5638832449913025,0.43741849064826965,-0.027550308033823967,0.6205870509147644,0.5429341793060303,-0.0039947316981852055,0.6036931276321411,0.483200341463089,-0.011867360211908817,0.5948150157928467,0.4458175301551819,-0.020776724442839622,0.5880071520805359,0.41325682401657104,-0.027362750843167305,0.6441346406936646,0.5416054129600525,-0.01066837552934885,0.6313437819480896,0.4846694767475128,-0.01954551413655281,0.6240608096122742,0.449369341135025,-0.025768229737877846,0.6175156831741333,0.41931742429733276,-0.030094720423221588,0.6711083650588989,0.5484157800674438,-0.018778609111905098,0.6711508631706238,0.500905454158783,-0.025871029123663902,0.6715995669364929,0.47114038467407227,-0.027917705476284027,0.6712552309036255,0.4449473023414612,-0.029160236939787865,HELLO
0.662463366985321,0.6764920949935913,2.4788340624581906e-07,0.6192709803581238,0.6589125990867615,-0.011236023157835007,0.5866085290908813,0.6174508333206177,-0.015553188510239124,0.5651258826255798,0.5780883431434631,-0.019976021721959114,0.5421317219734192,0.5548203587532043,-0.024039778858423233,0.6000934839248657,0.5480449795722961,-0.0014178110286593437,0.5807116031646729,0.4916950464248657,-0.011152110993862152,0.5717030167579651,0.4569943845272064,-0.020492147654294968,0.5662505626678467,0.42609143257141113,-0.027150509878993034,0.6216819286346436,0.5354968309402466,-0.004304366651922464,0.6051076650619507,0.472961962223053,-0.01151543390005827,0.5962928533554077,0.43355995416641235,-0.01993199996650219,0.5898776650428772,0.40017372369766235,-0.02614131011068821,0.6452972888946533,0.5329103469848633,-0.009754249826073647,0.6338018774986267,0.4752575159072876,-0.017804468050599098,0.6258211731910706,0.4389532208442688,-0.024075953289866447,0.6186373829841614,0.4078766703605652,-0.02859834022819996,0.6714887619018555,0.5384789109230042,-0.016753636300563812,0.6721376180648804,0.4918636679649353,-0.02353527583181858,0.6721909642219543,0.4616067111492157,-0.025952523574233055,0.6713147759437561,0.43441295623779297,-0.0275141391903162,HELLO
0.6639559864997864,0.6710227131843567,2.4985743607430777e-07,0.6205532550811768,0.6518988013267517,-0.011486145667731762,0.5861242413520813,0.6112525463104248,-0.015912136062979698,0.5631834864616394,0.5727956295013428,-0.02045409008860588,0.5403244495391846,0.5492973923683167,-0.024720722809433937,0.6008898019790649,0.5416184067726135,-0.0012767326552420855,0.5811569094657898,0.4866003394126892,-0.01134768221527338,0.5722532272338867,0.45267194509506226,-0.02114183083176613,0.5670211315155029,0.4219457507133484,-0.028218962252140045,0.6225759983062744,0.5287567377090454,-0.0043512629345059395,0.606065034866333,0.4664941430091858,-0.011863416992127895,0.5974001884460449,0.4272291660308838,-0.020731251686811447,0.5911425352096558,0.39353835582733154,-0.027362581342458725,0.6462533473968506,0.5263597965240479,-0.01012063305824995,0.634021520614624,0.4686174690723419,-0.018808523193001747,0.626009464263916,0.4321349263191223,-0.025769120082259178,0.6190669536590576,0.40074801445007324,-0.030820198357105255,0.6725249886512756,0.5326217412948608,-0.017429515719413757,0.6728573441505432,0.4865131080150604,-0.024866925552487373,0.6735628247261047,0.45641279220581055,-0.027812547981739044,0.6737725734710693,0.4290100932121277,-0.029843315482139587,HELLO
0.6635822057723999,0.670695424079895,2.3598096277055447e-07,0.620323896408081,0.6509768962860107,-0.012101427651941776,0.5857934355735779,0.6107099056243896,-0.016769083216786385,0.5625620484352112,0.5722485184669495,-0.021527187898755074,0.5396581292152405,0.5486468076705933,-0.026066187769174576,0.6010913848876953,0.5407620072364807,-0.0017491817707195878,0.5814213752746582,0.4858923554420471,-0.012132120318710804,0.5719838738441467,0.4520297348499298,-0.02210981585085392,0.5659949779510498,0.4212093949317932,-0.029470819979906082,0.6225456595420837,0.5284867286682129,-0.004915508441627026,0.6058557629585266,0.4668623208999634,-0.013194718398153782,0.5972156524658203,0.42812585830688477,-0.02247467264533043,0.5907288193702698,0.39460596442222595,-0.029359539970755577,0.6461083889007568,0.5265854597091675,-0.01087955478578806,0.6335556507110596,0.4681329131126404,-0.02061719074845314,0.6256080865859985,0.43144524097442627,-0.028033357113599777,0.6184918880462646,0.3993481397628784,-0.033273350447416306,0.6725834012031555,0.533443033695221,-0.018380405381321907,0.672473669052124,0.4867800772190094,-0.02669808641076088,0.6733277440071106,0.45665186643600464,-0.029989881440997124,0.6736889481544495,0.4292049705982208,-0.03224047273397446,HELLO
0.6643576622009277,0.6682248115539551,2.3617779731921473e-07,0.6209579110145569,0.6512965559959412,-0.01178984809666872,0.5864346623420715,0.6107604503631592,-0.016264038160443306,0.5634950399398804,0.5713839530944824,-0.0207211896777153,0.5404664874076843,0.5478895306587219,-0.024979641661047935,0.6008039712905884,0.5403642058372498,-0.0024461420252919197,0.5806862115859985,0.4848553240299225,-0.012527846731245518,0.5713383555412292,0.45044031739234924,-0.02196696773171425,0.5658224821090698,0.41953983902931213,-0.028812481090426445,0.6228641271591187,0.5272274017333984,-0.005540252663195133,0.6055963635444641,0.46406853199005127,-0.013259561732411385,0.5967015027999878,0.42489171028137207,-0.02194918319582939,0.5904167294502258,0.3917403817176819,-0.02837665192782879,0.6469491124153137,0.52462238073349,-0.011248724535107613,0.6343862414360046,0.4659580588340759,-0.020234238356351852,0.626238226890564,0.4292218089103699,-0.02712772786617279,0.619290828704834,0.3975013792514801,-0.03208440542221069,0.6738360524177551,0.5306850075721741,-0.018450714647769928,0.6736288070678711,0.48388686776161194,-0.026252297684550285,0.6741395592689514,0.4532538652420044,-0.02919119969010353,0.6741547584533691,0.42521482706069946,-0.03116746060550213,HELLO
